backend_name,last_update_date,gate,qubits,qubit_0,qubit_1,n_qubits,gate_error,gate_length_ns
ibm_aachen,2025-09-07T14:14:55-07:00,id,94,94,,1,0.0001468008264436691,32
ibm_aachen,2025-09-07T14:14:55-07:00,id,95,95,,1,0.00014985468696168114,32
ibm_aachen,2025-09-07T14:14:55-07:00,id,97,97,,1,0.00023065644306414425,32
ibm_aachen,2025-09-07T14:14:55-07:00,id,98,98,,1,0.00016463422197960555,32
ibm_aachen,2025-09-07T14:14:55-07:00,id,99,99,,1,0.0002346690564307475,32
ibm_aachen,2025-09-07T14:14:55-07:00,id,107,107,,1,0.00012778209072810236,32
ibm_aachen,2025-09-07T14:14:55-07:00,id,108,108,,1,0.00023405843556184195,32
ibm_aachen,2025-09-07T14:14:55-07:00,id,109,109,,1,0.00015405645194872938,32
ibm_aachen,2025-09-07T14:14:55-07:00,id,110,110,,1,0.00035760078437146726,32
ibm_aachen,2025-09-07T14:14:55-07:00,id,111,111,,1,0.00023831397267996528,32
ibm_aachen,2025-09-07T14:14:55-07:00,id,112,112,,1,0.00031504836695389214,32
ibm_aachen,2025-09-07T14:14:55-07:00,id,113,113,,1,0.00014340151843061919,32
ibm_aachen,2025-09-07T14:14:55-07:00,id,114,114,,1,0.00022241337329445896,32
ibm_aachen,2025-09-07T14:14:55-07:00,id,115,115,,1,0.00041234650500171835,32
ibm_aachen,2025-09-07T14:14:55-07:00,id,118,118,,1,0.00020847218403974332,32
ibm_aachen,2025-09-07T14:14:55-07:00,id,119,119,,1,0.0008883953348310704,32
ibm_aachen,2025-09-07T14:14:55-07:00,id,129,129,,1,0.00016934995453334178,32
ibm_aachen,2025-09-07T14:14:55-07:00,id,130,130,,1,0.0001381536812747153,32
ibm_aachen,2025-09-07T14:14:55-07:00,id,131,131,,1,0.0002486357461903878,32
ibm_aachen,2025-09-07T14:14:55-07:00,id,132,132,,1,0.0003444652103078807,32
ibm_aachen,2025-09-07T14:14:55-07:00,id,133,133,,1,0.00014505705027852096,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,7,7,,1,0.00023783544291496836,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,17,17,,1,0.0002189313223654537,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,25,25,,1,0.0002231895304760301,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,26,26,,1,0.00027260794930200296,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,27,27,,1,0.00238445127744987,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,28,28,,1,0.00026987417196191045,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,29,29,,1,0.00019522373194516123,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,37,37,,1,0.00038800183796588593,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,38,38,,1,0.0002504569873751095,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,43,43,,1,0.00014781604706543615,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,44,44,,1,0.0001384811175113658,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,45,45,,1,0.00026544085058969615,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,46,46,,1,0.00017932690599079492,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,47,47,,1,0.00021970215025301788,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,48,48,,1,0.0002578773622876775,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,49,49,,1,0.0007037646137086924,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,50,50,,1,0.00026147752980203956,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,51,51,,1,0.00024019642818715113,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,56,56,,1,0.00014514846465633842,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,57,57,,1,0.00023045110604821535,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,58,58,,1,0.00018811324860995023,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,63,63,,1,0.00012341140607258208,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,64,64,,1,0.00014130743230447116,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,65,65,,1,0.00015291663021493106,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,66,66,,1,0.00025017839261144714,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,67,67,,1,0.0001074436950267187,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,68,68,,1,0.00027550067214694387,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,69,69,,1,0.0004047238002103322,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,70,70,,1,0.0002754888275513566,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,71,71,,1,0.00022484115322970135,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,72,72,,1,0.00015721495578772452,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,73,73,,1,0.00023878711933159082,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,77,77,,1,0.00021172897665086262,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,78,78,,1,0.00026297362757375366,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,79,79,,1,0.00017734138219676756,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,85,85,,1,0.00022544188304903165,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,86,86,,1,0.00030311884053803897,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,87,87,,1,0.0002571702705747334,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,88,88,,1,0.00019883402089786222,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,89,89,,1,0.0002479315184684198,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,90,90,,1,0.000287249685549164,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,91,91,,1,0.0008144606983957006,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,92,92,,1,0.00014142040036601013,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,93,93,,1,0.00022090340406949528,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,94,94,,1,0.0001468008264436691,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,95,95,,1,0.00014985468696168114,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,97,97,,1,0.00023065644306414425,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,98,98,,1,0.00016463422197960555,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,99,99,,1,0.0002346690564307475,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,107,107,,1,0.00012778209072810236,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,108,108,,1,0.00023405843556184195,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,109,109,,1,0.00015405645194872938,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,110,110,,1,0.00035760078437146726,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,111,111,,1,0.00023831397267996528,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,112,112,,1,0.00031504836695389214,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,113,113,,1,0.00014340151843061919,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,114,114,,1,0.00022241337329445896,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,115,115,,1,0.00041234650500171835,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,118,118,,1,0.00020847218403974332,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,119,119,,1,0.0008883953348310704,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,129,129,,1,0.00016934995453334178,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,130,130,,1,0.0001381536812747153,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,131,131,,1,0.0002486357461903878,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,132,132,,1,0.0003444652103078807,32
ibm_aachen,2025-09-07T14:14:55-07:00,rx,133,133,,1,0.00014505705027852096,32
ibm_aachen,2025-09-07T14:14:55-07:00,rz,7,7,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,17,17,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,25,25,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,26,26,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,27,27,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,28,28,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,29,29,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,37,37,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,38,38,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,43,43,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,44,44,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,45,45,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,46,46,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,47,47,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,48,48,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,49,49,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,50,50,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,51,51,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,56,56,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,57,57,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,58,58,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,63,63,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,64,64,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,65,65,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,66,66,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,67,67,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,68,68,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,69,69,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,70,70,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,71,71,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,72,72,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,73,73,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,77,77,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,78,78,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,79,79,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,85,85,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,86,86,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,87,87,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,88,88,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,89,89,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,90,90,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,91,91,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,92,92,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,93,93,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,94,94,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,95,95,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,97,97,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,98,98,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,99,99,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,107,107,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,108,108,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,109,109,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,110,110,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,111,111,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,112,112,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,113,113,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,114,114,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,115,115,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,118,118,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,119,119,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,129,129,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,130,130,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,131,131,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,132,132,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,rz,133,133,,1,0,0
ibm_aachen,2025-09-07T14:14:55-07:00,sx,7,7,,1,0.00023783544291496836,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,17,17,,1,0.0002189313223654537,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,25,25,,1,0.0002231895304760301,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,26,26,,1,0.00027260794930200296,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,27,27,,1,0.00238445127744987,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,28,28,,1,0.00026987417196191045,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,29,29,,1,0.00019522373194516123,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,37,37,,1,0.00038800183796588593,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,38,38,,1,0.0002504569873751095,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,43,43,,1,0.00014781604706543615,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,44,44,,1,0.0001384811175113658,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,45,45,,1,0.00026544085058969615,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,46,46,,1,0.00017932690599079492,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,47,47,,1,0.00021970215025301788,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,48,48,,1,0.0002578773622876775,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,49,49,,1,0.0007037646137086924,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,50,50,,1,0.00026147752980203956,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,51,51,,1,0.00024019642818715113,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,56,56,,1,0.00014514846465633842,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,57,57,,1,0.00023045110604821535,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,58,58,,1,0.00018811324860995023,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,63,63,,1,0.00012341140607258208,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,64,64,,1,0.00014130743230447116,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,65,65,,1,0.00015291663021493106,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,66,66,,1,0.00025017839261144714,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,67,67,,1,0.0001074436950267187,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,68,68,,1,0.00027550067214694387,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,69,69,,1,0.0004047238002103322,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,70,70,,1,0.0002754888275513566,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,71,71,,1,0.00022484115322970135,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,72,72,,1,0.00015721495578772452,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,73,73,,1,0.00023878711933159082,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,77,77,,1,0.00021172897665086262,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,78,78,,1,0.00026297362757375366,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,79,79,,1,0.00017734138219676756,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,85,85,,1,0.00022544188304903165,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,86,86,,1,0.00030311884053803897,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,87,87,,1,0.0002571702705747334,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,88,88,,1,0.00019883402089786222,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,89,89,,1,0.0002479315184684198,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,90,90,,1,0.000287249685549164,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,91,91,,1,0.0008144606983957006,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,92,92,,1,0.00014142040036601013,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,93,93,,1,0.00022090340406949528,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,94,94,,1,0.0001468008264436691,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,95,95,,1,0.00014985468696168114,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,97,97,,1,0.00023065644306414425,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,98,98,,1,0.00016463422197960555,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,99,99,,1,0.0002346690564307475,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,107,107,,1,0.00012778209072810236,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,108,108,,1,0.00023405843556184195,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,109,109,,1,0.00015405645194872938,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,110,110,,1,0.00035760078437146726,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,111,111,,1,0.00023831397267996528,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,112,112,,1,0.00031504836695389214,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,113,113,,1,0.00014340151843061919,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,114,114,,1,0.00022241337329445896,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,115,115,,1,0.00041234650500171835,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,118,118,,1,0.00020847218403974332,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,119,119,,1,0.0008883953348310704,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,129,129,,1,0.00016934995453334178,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,130,130,,1,0.0001381536812747153,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,131,131,,1,0.0002486357461903878,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,132,132,,1,0.0003444652103078807,32
ibm_aachen,2025-09-07T14:14:55-07:00,sx,133,133,,1,0.00014505705027852096,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,7,7,,1,0.00023783544291496836,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,17,17,,1,0.0002189313223654537,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,25,25,,1,0.0002231895304760301,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,26,26,,1,0.00027260794930200296,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,27,27,,1,0.00238445127744987,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,28,28,,1,0.00026987417196191045,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,29,29,,1,0.00019522373194516123,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,37,37,,1,0.00038800183796588593,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,38,38,,1,0.0002504569873751095,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,43,43,,1,0.00014781604706543615,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,44,44,,1,0.0001384811175113658,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,45,45,,1,0.00026544085058969615,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,46,46,,1,0.00017932690599079492,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,47,47,,1,0.00021970215025301788,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,48,48,,1,0.0002578773622876775,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,49,49,,1,0.0007037646137086924,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,50,50,,1,0.00026147752980203956,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,51,51,,1,0.00024019642818715113,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,56,56,,1,0.00014514846465633842,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,57,57,,1,0.00023045110604821535,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,58,58,,1,0.00018811324860995023,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,63,63,,1,0.00012341140607258208,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,64,64,,1,0.00014130743230447116,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,65,65,,1,0.00015291663021493106,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,66,66,,1,0.00025017839261144714,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,67,67,,1,0.0001074436950267187,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,68,68,,1,0.00027550067214694387,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,69,69,,1,0.0004047238002103322,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,70,70,,1,0.0002754888275513566,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,71,71,,1,0.00022484115322970135,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,72,72,,1,0.00015721495578772452,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,73,73,,1,0.00023878711933159082,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,77,77,,1,0.00021172897665086262,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,78,78,,1,0.00026297362757375366,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,79,79,,1,0.00017734138219676756,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,85,85,,1,0.00022544188304903165,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,86,86,,1,0.00030311884053803897,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,87,87,,1,0.0002571702705747334,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,88,88,,1,0.00019883402089786222,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,89,89,,1,0.0002479315184684198,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,90,90,,1,0.000287249685549164,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,91,91,,1,0.0008144606983957006,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,92,92,,1,0.00014142040036601013,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,93,93,,1,0.00022090340406949528,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,94,94,,1,0.0001468008264436691,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,95,95,,1,0.00014985468696168114,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,97,97,,1,0.00023065644306414425,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,98,98,,1,0.00016463422197960555,32
ibm_aachen,2025-09-07T14:14:55-07:00,x,99,99,,1,0.0002346690564307475,32
